,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
720,Tiago Geralnik,ar ARG,MF,Villarreal B,19-226,2003,6,4,251,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
721,Mourad El Ghezouani,ma MAR,FW,Burgos,24-169,1998,12,7,604,6.7,2,0,2,0,0,3,0,0.30,0.00,0.30,0.30,0.30
722,Gianni,es ESP,GK,Villarreal B,30-039,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
723,Iván Gil,es ESP,"MF,FW",Andorra,22-298,2000,9,5,458,5.1,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20
724,,,,,,,,,,,,,,,,,,,,,,
725,David Goldar,es ESP,DF,UD Ibiza,28-058,1994,9,8,721,8.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
726,Borja González,es ESP,DF,Burgos,26-360,1995,13,8,753,8.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
727,Cristo González,es ESP,"FW,MF",Sporting Gijón,25-019,1997,13,9,688,7.6,4,0,4,0,0,2,0,0.52,0.00,0.52,0.52,0.52
728,Daniel González,es ESP,FW,Albacete,20-239,2002,3,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
729,Fabio González,es ESP,MF,Las Palmas,25-273,1997,11,3,396,4.4,0,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23
730,Roberto González,es ESP,MF,Alavés,21-310,2001,9,2,301,3.3,0,1,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30
731,Rubén González,es ESP,DF,Racing Sant,28-066,1994,14,13,"1,197",13.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
732,Sergio González,es ESP,"DF,MF",Tenerife,25-182,1997,5,4,371,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
733,José Gragera,es ESP,MF,Sporting Gijón,21-347,2000,10,7,706,7.8,2,0,2,0,0,1,0,0.25,0.00,0.25,0.25,0.25
734,Jaume Grau,es ESP,MF,Zaragoza,25-191,1997,14,14,"1,164",12.9,1,0,1,0,0,5,1,0.08,0.00,0.08,0.08,0.08
735,Francisco Grimà Aguilera,es ESP,DF,UD Ibiza,35-280,1987,8,7,625,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
736,Makhtar Gueye,sn SEN,FW,Zaragoza,24-343,1997,8,2,239,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
737,Jon Guridi,es ESP,"MF,FW",Alavés,27-257,1995,14,12,"1,084",12.0,0,1,0,0,1,1,0,0.00,0.08,0.08,0.00,0.08
738,Cristian Gutierrez,es ESP,MF,Málaga,21-347,2000,6,3,323,3.6,2,0,2,0,0,1,0,0.56,0.00,0.56,0.56,0.56
739,Hacen,mr MTN,"FW,MF",Lugo,24-316,1997,12,4,435,4.8,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
740,Taichi Hara,jp JPN,FW,Alavés,23-191,1999,11,2,330,3.7,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27
741,Kento Hashimoto,jp JPN,MF,Huesca,29-088,1993,14,9,824,9.2,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11
742,Haissem Hassan,fr FRA,MF,Villarreal B,20-277,2002,13,5,532,5.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
743,Juan Hernández,es ESP,FW,Burgos,27-341,1994,6,1,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
744,Juan Hernández,es ESP,MF,Ponferradina,27-341,1994,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
745,Cristian Herrera,es ESP,MF,UD Ibiza,31-244,1991,12,12,"1,008",11.2,3,0,3,0,0,3,0,0.27,0.00,0.27,0.27,0.27
746,Alfonso Herrero,es ESP,GK,CD Mirandés,28-205,1994,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
747,Pablo Hervías,es ESP,MF,Málaga,29-249,1993,9,5,368,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
748,Hector Hevel,nl NED,"MF,FW",Andorra,26-181,1996,14,9,936,10.4,1,2,1,0,0,4,0,0.10,0.19,0.29,0.10,0.29
749,Robert Ibáñez,es ESP,"MF,FW",Levante,29-235,1993,8,4,332,3.7,1,0,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27
750,,,,,,,,,,,,,,,,,,,,,,
751,Juan Ibiza,es ESP,DF,UD Ibiza,27-087,1995,9,8,731,8.1,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00
752,Vicente Iborra,es ESP,MF,Levante,34-300,1988,15,12,"1,128",12.5,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
753,Ibra,es ESP,MF,Tenerife,20-315,2002,1,0,20,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
754,Imanol,es ESP,DF,Eibar,22-157,2000,14,13,"1,114",12.4,0,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16
755,Pablo Íñiguez,es ESP,DF,Villarreal B,28-296,1994,2,2,180,2.0,2,0,2,0,0,0,0,1.00,0.00,1.00,1.00,1.00
756,Pablo Insua,es ESP,DF,Sporting Gijón,29-064,1993,14,14,"1,210",13.4,1,1,1,0,0,5,0,0.07,0.07,0.15,0.07,0.15
757,Nikita Iosifov,ru RUS,MF,Villarreal B,21-215,2001,7,2,172,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
758,Jairo Izquierdo,es ESP,"MF,DF",Cartagena,29-021,1993,14,11,997,11.1,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09
759,Carlos Izquierdoz,ar ARG,DF,Sporting Gijón,34-009,1988,14,13,"1,156",12.8,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16
760,Ayoub Jabbari,ma MAR,FW,Racing Sant,22-286,2000,3,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
761,Jacobo,es ESP,FW,Andorra,25-232,1997,7,2,216,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
762,Isak Jansson,se SWE,"FW,MF",Cartagena,20-285,2002,11,5,476,5.3,1,0,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19
763,Jason,es ESP,MF,Alavés,28-129,1994,8,4,397,4.4,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23
764,Álvaro Jiménez,es ESP,MF,Las Palmas,27-177,1995,10,9,635,7.1,2,0,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28
765,Dani Jiménez,es ESP,GK,Leganés,32-252,1990,8,8,691,7.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
766,Javier Jiménez,es ESP,DF,Málaga,26-305,1996,13,13,"1,167",13.0,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08
767,Jofre,es ESP,FW,CD Mirandés,21-148,2001,6,1,148,1.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
768,Jony,es ESP,MF,Sporting Gijón,31-126,1991,7,1,193,2.1,1,0,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47
769,Filip Jörgensen,dk DEN,GK,Villarreal B,20-210,2002,8,8,720,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
770,Josema,es ESP,DF,Leganés,26-159,1996,10,8,596,6.6,0,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15
771,Jozabed,es ESP,MF,Málaga,31-249,1991,10,4,404,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
772,Miguel Juan Llambrich,es ESP,DF,Oviedo,26-298,1996,3,1,121,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
773,Juande,es ESP,DF,Málaga,23-128,1999,8,6,569,6.3,1,0,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16
774,Juanfran,es ESP,DF,Málaga,34-062,1988,14,12,"1,107",12.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
775,Juanlu,es ESP,"MF,FW",CD Mirandés,19-089,2003,11,7,602,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
776,,,,,,,,,,,,,,,,,,,,,,
777,José Jurado,es ESP,MF,Tenerife,30-144,1992,9,6,539,6.0,1,0,1,0,0,4,0,0.17,0.00,0.17,0.17,0.17
778,Aboubakary Kanté,gm GAM,FW,Huesca,28-093,1994,14,5,515,5.7,2,0,2,0,0,2,0,0.35,0.00,0.35,0.35,0.35
779,Andy Kawaya,be BEL,MF,Albacete,26-081,1996,3,0,22,0.2,1,0,1,0,0,0,0,4.09,0.00,4.09,4.09,4.09
780,Koba Koindredi,fr FRA,MF,Oviedo,21-016,2001,5,3,316,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
781,Vasyl Kravets,ua UKR,DF,Leganés,25-084,1997,2,1,106,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
782,Kuki,es ESP,FW,Ponferradina,24-191,1998,2,0,50,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
783,Adrián de la Fuente,es ESP,DF,Villarreal B,23-259,1999,13,13,"1,162",12.9,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
784,Derik Lacerda,br BRA,"FW,MF",Ponferradina,23-046,1999,14,10,918,10.2,2,2,2,0,0,3,0,0.20,0.20,0.39,0.20,0.39
785,Víctor Laguardia,es ESP,DF,Alavés,33-007,1989,2,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
786,Larra,es ESP,"DF,MF",Zaragoza,24-330,1997,14,4,510,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
787,Pablo Larrea,es ESP,MF,Tenerife,28-281,1994,8,4,414,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
788,Daniel Lasure,es ESP,DF,Zaragoza,28-258,1994,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
789,Orest Lebedenko,ua UKR,DF,Lugo,24-050,1998,5,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
790,Juanpe Lele,es ESP,MF,Lugo,26-285,1996,14,8,796,8.8,1,0,0,1,1,3,0,0.11,0.00,0.11,0.00,0.00
791,Álvaro Lemos,es ESP,"MF,DF",Las Palmas,29-227,1993,12,3,536,6.0,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17
792,José León Bernal,es ESP,DF,Tenerife,27-282,1995,12,9,865,9.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
793,Raúl Lizoain,es ESP,GK,Andorra,31-289,1991,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
794,Enzo Loiodice,fr FRA,MF,Las Palmas,21-350,2000,14,14,"1,115",12.4,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08
795,Andoni López,es ESP,DF,Tenerife,26-221,1996,2,1,67,0.7,0,1,0,0,0,0,0,0.00,1.34,1.34,0.00,1.34
796,Javi López,es ESP,DF,Alavés,20-315,2002,11,6,512,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
797,Javi López,es ESP,MF,Burgos,21-191,2001,2,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
798,Lluis López,es ESP,DF,Zaragoza,25-252,1997,12,12,"1,052",11.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
799,Roberto López,es ESP,"MF,FW",CD Mirandés,22-202,2000,13,9,787,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
800,Dani Lorenzo,es ESP,MF,Málaga,19-221,2003,4,1,96,1.1,1,0,1,0,0,1,0,0.94,0.00,0.94,0.94,0.94
801,Miguel Loureiro,es ESP,DF,Lugo,25-356,1996,15,12,"1,108",12.3,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08
802,,,,,,,,,,,,,,,,,,,,,,
803,Neyder Lozano,co COL,DF,Lugo,28-253,1994,9,9,717,8.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
804,Sergio Lozano,es ESP,"MF,FW",Villarreal B,23-233,1999,6,6,508,5.6,3,4,2,1,1,4,1,0.53,0.71,1.24,0.35,1.06
805,Oier Luengo,es ESP,DF,Oviedo,25-001,1997,5,4,365,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
806,Luismi,es ESP,MF,Oviedo,30-191,1992,10,10,860,9.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
807,Jordan Lukaku,be BEL,DF,Ponferradina,28-110,1994,7,4,319,3.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
808,Marcos Luna,es ESP,DF,Zaragoza,19-221,2003,2,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
809,Sergi Maestre,es ESP,MF,Albacete,31-359,1990,11,2,280,3.1,0,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32
810,Abdallahi Mahmoud,mr MTN,MF,Alavés,22-192,2000,3,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
811,Giorgi Makaridze,ge GEO,GK,Ponferradina,32-226,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
812,Mantilla,es ESP,DF,Racing Sant,22-187,2000,4,4,315,3.5,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29
813,Nikola Maraš,rs SRB,DF,Alavés,26-328,1995,13,11,"1,020",11.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
814,José Marí,es ESP,DF,Cartagena,21-260,2001,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
815,Juan María,es ESP,DF,Albacete,21-280,2001,7,3,239,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
816,Higinio Marín,es ESP,FW,Albacete,29-024,1993,13,10,894,9.9,3,0,3,0,0,3,0,0.30,0.00,0.30,0.30,0.30
817,Diego Mariño,es ESP,GK,Sporting Gijón,32-187,1990,15,15,"1,350",15.0,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07
818,Mika Màrmol,es ESP,DF,Andorra,21-133,2001,11,11,884,9.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
819,Álex Martín,es ESP,DF,CD Mirandés,24-291,1998,13,13,"1,091",12.1,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
820,Nacho Martin,es ESP,MF,Sporting Gijón,20-238,2002,3,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
821,Carlos Martínez,es ESP,FW,Andorra,36-138,1986,13,7,605,6.7,4,0,4,0,0,0,1,0.60,0.00,0.60,0.60,0.60
822,Javi Martínez,es ESP,MF,Albacete,22-325,1999,7,1,145,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
823,Marc Martínez,es ESP,GK,Cartagena,32-222,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
824,Pablo Martínez,es ESP,MF,Levante,24-263,1998,11,3,315,3.5,1,0,1,0,0,0,1,0.29,0.00,0.29,0.29,0.29
825,Rubén Martínez,es ESP,MF,Albacete,32-339,1989,10,4,381,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
826,Marvin,es ESP,"MF,DF",Las Palmas,22-132,2000,4,2,128,1.4,1,0,1,0,0,0,0,0.70,0.00,0.70,0.70,0.70
827,Marc Mateu,es ESP,MF,Huesca,32-149,1990,14,13,"1,102",12.2,2,2,1,1,1,1,0,0.16,0.16,0.33,0.08,0.25
828,,,,,,,,,,,,,,,,,,,,,,
829,Jose Matos,es ESP,DF,Burgos,27-190,1995,6,5,450,5.0,0,3,0,0,0,0,0,0.00,0.60,0.60,0.00,0.60
830,Jordi Mboula,es ESP,MF,Racing Sant,23-241,1999,13,11,875,9.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
831,Agus Medina,es ESP,MF,Ponferradina,28-065,1994,10,7,647,7.2,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14
832,Unai Medina,es ESP,DF,Racing Sant,32-269,1990,5,3,274,3.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
833,Pedro Alejandro García Mejías,es ESP,MF,Las Palmas,19-238,2003,2,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
834,Óscar Melendo,es ESP,MF,Granada,25-081,1997,10,6,555,6.2,0,2,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32
835,Gonzalo Melero,es ESP,MF,Levante,28-314,1994,2,2,138,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
836,Jérémy Mellot,fr FRA,DF,Tenerife,28-229,1994,15,13,"1,214",13.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
837,Nacho Méndez,es ESP,MF,Sporting Gijón,24-227,1998,3,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
838,Maikel Mesa,es ESP,MF,Albacete,31-161,1991,14,14,"1,031",11.5,3,1,0,3,3,1,1,0.26,0.09,0.35,0.00,0.09
839,Víctor Meseguer,es ESP,MF,Granada,23-156,1999,8,5,416,4.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
840,Omenuke Mfulu,cd COD,MF,Las Palmas,28-237,1994,14,13,"1,168",13.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
841,Nikolaos Michelis,gr GRE,DF,CD Mirandés,21-234,2001,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
842,Javier Mier,es ESP,"MF,FW",Oviedo,23-281,1999,10,4,367,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
843,Miguel,es ESP,DF,Villarreal B,25-284,1997,13,11,945,10.5,1,2,1,0,0,3,0,0.10,0.19,0.29,0.10,0.29
844,Miguel,es ESP,FW,Alavés,23-070,1999,15,13,"1,016",11.3,4,1,4,0,0,2,0,0.35,0.09,0.44,0.35,0.44
845,Florian Miguel,fr FRA,DF,Huesca,26-072,1996,11,11,941,10.5,0,1,0,0,0,1,1,0.00,0.10,0.10,0.00,0.10
846,Miki,es ESP,MF,UD Ibiza,26-054,1996,10,3,353,3.9,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25
847,Uroš Milovanović,rs SRB,FW,Sporting Gijón,22-025,2000,4,0,94,1.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
848,Ignasi Miquel,es ESP,DF,Granada,30-045,1992,8,6,481,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
849,Jorge Miramón,es ESP,"DF,MF",Leganés,33-163,1989,15,15,"1,344",14.9,0,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07
850,Dauda Mohammed,gh GHA,MF,Tenerife,24-265,1998,10,8,590,6.6,1,0,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15
851,Alberto Moleiro,es ESP,MF,Las Palmas,19-043,2003,14,9,810,9.0,0,3,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33
852,Arturo Molina,es ESP,MF,Racing Sant,26-117,1996,10,4,405,4.5,1,0,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22
853,Jorge Molina,es ESP,"FW,MF",Granada,40-204,1982,13,4,494,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
854,,,,,,,,,,,,,,,,,,,,,,
855,Manu Molina,es ESP,MF,Zaragoza,30-357,1991,15,12,"1,038",11.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
856,Sergio Molina,es ESP,MF,Andorra,26-267,1996,12,9,767,8.5,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12
857,Victor Mollejo,es ESP,"MF,FW",Zaragoza,21-295,2001,14,7,685,7.6,1,2,1,0,0,3,0,0.13,0.26,0.39,0.13,0.39
858,Joni Montiel,es ESP,"MF,FW",Levante,24-070,1998,15,12,"1,001",11.1,2,2,1,1,1,3,0,0.18,0.18,0.36,0.09,0.27
859,Ángel Montoro,es ESP,MF,Oviedo,34-140,1988,15,11,"1,033",11.5,1,1,1,0,0,5,0,0.09,0.09,0.17,0.09,0.17
860,Ivan Monzón,es ESP,FW,Zaragoza,19-323,2002,6,3,269,3.0,1,1,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67
861,Wesley Moraes,br BRA,FW,Levante,25-351,1996,13,8,717,8.0,0,1,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13
862,Erik Morán,es ESP,MF,Ponferradina,31-171,1991,11,8,663,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
863,Iván Morante,es ESP,MF,UD Ibiza,21-301,2001,13,12,947,10.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00
864,Pol Moreno,es ESP,DF,Racing Sant,28-187,1994,15,15,"1,350",15.0,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07
865,Dani Morer,es ESP,DF,Andorra,24-280,1998,5,4,361,4.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00
866,Mohamed Moukhliss,es ESP,MF,Andorra,22-279,2000,4,2,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
867,Toni Moya,es ESP,MF,Alavés,24-237,1998,15,5,629,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
868,Sebas Moyano,es ESP,"MF,FW",Lugo,25-234,1997,14,9,833,9.3,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11
869,Samuel Mráz,sk SVK,FW,CD Mirandés,25-183,1997,10,1,202,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
870,Mumo,es ESP,MF,Burgos,27-213,1995,15,6,668,7.4,2,0,2,0,0,3,0,0.27,0.00,0.27,0.27,0.27
871,Álex Muñoz,es ESP,DF,Levante,28-105,1994,10,8,755,8.4,0,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12
872,Javier Muñoz,es ESP,MF,Eibar,27-257,1995,13,9,858,9.5,0,2,0,0,0,4,2,0.00,0.21,0.21,0.00,0.21
873,Joaquín Muñoz,es ESP,MF,Huesca,23-247,1999,1,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
874,Juan Muñoz,es ESP,FW,Leganés,27-000,1995,15,8,688,7.6,3,0,3,0,0,3,0,0.39,0.00,0.39,0.39,0.39
875,Luis Muñoz,es ESP,MF,Málaga,25-262,1997,8,5,396,4.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
876,Diego Murillo,es ESP,DF,Málaga,21-243,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
877,Charly Musonda Jr.,be BEL,MF,Levante,26-028,1996,4,0,61,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
878,Shkodran Mustafi,de GER,DF,Levante,30-209,1992,2,1,29,0.3,1,0,1,0,0,0,0,3.10,0.00,3.10,3.10,3.10
879,Damián Musto,ar ARG,MF,Cartagena,35-156,1987,12,11,886,9.8,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00
880,,,,,,,,,,,,,,,,,,,,,,
881,Alfred N'Diaye,sn SEN,MF,Málaga,32-251,1990,11,10,904,10.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00
882,Nacho,es ESP,DF,Tenerife,33-250,1989,14,12,"1,109",12.3,1,2,1,0,0,5,0,0.08,0.16,0.24,0.08,0.24
883,Tomeu Nadal,es ESP,GK,Oviedo,33-277,1989,14,14,"1,260",14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
884,Naranjo,es ESP,"MF,FW",Ponferradina,28-107,1994,15,12,"1,042",11.6,1,2,1,0,0,2,0,0.09,0.17,0.26,0.09,0.26
885,Juanjo Narváez,co COL,FW,Zaragoza,27-273,1995,3,2,157,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
886,Raúl Navarro,es ESP,"MF,DF",Burgos,28-278,1994,12,9,857,9.5,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11
887,Raúl Navas,es ESP,DF,CD Mirandés,34-185,1988,11,11,990,11.0,0,2,0,0,0,4,0,0.00,0.18,0.18,0.00,0.18
888,Neeskens,es ESP,FW,Cartagena,20-355,2001,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
889,Carlos Neva,es ESP,DF,Granada,26-153,1996,3,2,160,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
890,Yvan Neyou,cm CMR,MF,Leganés,25-313,1997,4,0,54,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
891,Carlos Nieto,es ESP,"MF,DF",Zaragoza,26-190,1996,3,2,181,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
892,Fernando Niño,es ESP,FW,Villarreal B,22-019,2000,14,13,"1,018",11.3,2,2,2,0,0,1,0,0.18,0.18,0.35,0.18,0.35
893,Peru Nolaskoain,es ESP,MF,Eibar,24-018,1998,6,2,260,2.9,1,0,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35
894,Nolito,es ESP,"MF,FW",UD Ibiza,36-028,1986,10,6,505,5.6,1,1,1,0,0,1,0,0.18,0.18,0.36,0.18,0.36
895,Kelechi Nwakali,ng NGA,MF,Ponferradina,24-160,1998,14,13,"1,170",13.0,1,1,1,0,0,6,0,0.08,0.08,0.15,0.08,0.15
896,Allan Nyom,cm CMR,DF,Leganés,34-186,1988,13,11,"1,036",11.5,1,1,1,0,0,5,0,0.09,0.09,0.17,0.09,0.17
897,Samuel Obeng,gh GHA,"FW,MF",Oviedo,25-181,1997,14,5,524,5.8,1,0,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17
898,Dani Ojeda,es ESP,"MF,FW",Ponferradina,27-344,1994,13,10,928,10.3,4,0,4,0,0,3,0,0.39,0.00,0.39,0.39,0.39
899,Thiago Ojeda,ar ARG,"MF,FW",Villarreal B,19-304,2003,11,6,540,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17
900,Lander Olaetxea,es ESP,MF,Albacete,29-214,1993,14,14,"1,186",13.2,1,0,1,0,0,6,0,0.08,0.00,0.08,0.08,0.08
901,Kiko Olivas,es ESP,DF,Cartagena,34-083,1988,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
902,Víctor Olmo,es ESP,DF,Málaga,21-148,2001,3,1,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
903,Kenneth Omeruo,ng NGA,DF,Leganés,29-026,1993,8,8,625,6.9,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14
904,Cedric Omoigui,ng NGA,FW,Racing Sant,28-001,1994,2,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
905,Kevin Omoruyi,es ESP,FW,Huesca,21-216,2001,2,2,117,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
